  -0.014600  -0.1492   0.1483  -8.5895   6.5750 
  -0.016890  -0.1409   0.0759  -8.6752   6.8245 
  -0.017870  -0.1298   0.0031  -8.7525   7.0702 
  -0.018910  -0.1151  -0.0715  -8.8153   7.3362 
  -0.017300  -0.0317  -0.0572  -8.8824   7.5747 
  -0.012630   0.0495  -0.0491  -8.9241   7.8685 
  -0.009450   0.1230  -0.0410  -8.9892   8.0637 
  -0.038560   0.1384   0.0425  -8.9369   7.9523 
